Item_Identifier	Outlet_Identifier	Item_Outlet_Sales
DRA59	OUT035	2553.30128
NCC55	OUT045	768.2814845
FDE44	OUT018	294.8397958
NCN26	OUT018	1948.158154
FDC11	OUT049	789.6350003
FDV24	OUT035	2495.880555
FDR40	OUT019	1463.960834
NCQ17	OUT049	1997.242955
FDC46	OUT045	2545.684472
NCM18	OUT046	689.2578691
FDK16	OUT046	1086.000056
FDI28	OUT017	1265.87591
FDS11	OUT018	3611.417802
DRD13	OUT046	865.9107411
FDL36	OUT035	1207.09701
FDI27	OUT013	1139.364708
FDJ53	OUT019	1512.832944
FDS44	OUT045	4003.922081
FDE28	OUT046	3160.866937
FDQ33	OUT018	2233.529462
FDB37	OUT017	3802.224519
FDQ31	OUT045	1376.944102
NCQ05	OUT046	2311.033422
FDE10	OUT013	2246.97313
FDF38	OUT017	709.5003736
FDE50	OUT019	3066.335981
DRG37	OUT010	2660.155974
NCH06	OUT049	3577.593525
FDY14	OUT045	3998.48639
FDO27	OUT017	917.9044326
FDQ19	OUT049	3825.890274
FDZ26	OUT019	2884.965917
FDN51	OUT013	4549.429351
FDK20	OUT035	2133.099071
FDD40	OUT018	3272.000308
DRI25	OUT018	1001.216152
FDH56	OUT017	1731.273376
FDI36	OUT027	3411.977021
DRH11	OUT018	838.3191949
NCV18	OUT017	974.7717776
DRI01	OUT049	2590.131897
DRE48	OUT049	3070.024266
FDS51	OUT035	958.8456891
FDM38	OUT017	598.8926882
FDB60	OUT027	3424.502115
FDY58	OUT035	3550.151648
FDY22	OUT045	1790.725036
FDF11	OUT027	4326.017807
FDZ51	OUT035	1515.334125
FDQ45	OUT017	2994.921389
FDF17	OUT035	3043.524236
NCF31	OUT027	2683.074482
FDA37	OUT013	2313.21254
FDO51	OUT046	830.9624469
FDF34	OUT013	3622.642624
FDD57	OUT018	1659.660813
FDO37	OUT046	3550.853059
FDR49	OUT049	224.7396527
FDS39	OUT049	2168.628582
FDI48	OUT027	1193.213024
DRM35	OUT049	2529.020153
FDV57	OUT035	2771.391487
FDZ55	OUT013	2933.86257
FDI28	OUT035	1257.977518
FDS21	OUT045	1140.694295
FDT34	OUT013	2179.345931
DRI25	OUT035	852.2740917
FDT47	OUT010	1789.790038
DRH39	OUT045	934.890572
NCD54	OUT045	2292.963687
FDU16	OUT027	1688.112181
NCW29	OUT045	2070.61349
FDV25	OUT027	3783.686601
FDM56	OUT035	1554.915406
FDZ04	OUT027	1387.258078
FDG59	OUT019	452.782122
FDI56	OUT045	1191.292815
FDS33	OUT035	1089.494182
FDC23	OUT049	2692.595683
FDT11	OUT049	2898.615131
FDG17	OUT045	3922.575861
FDZ44	OUT045	1853.874027
FDJ52	OUT013	2954.997399
DRI23	OUT046	1943.818026
DRE15	OUT010	1472.888828
NCF07	OUT013	1966.907079
NCR29	OUT049	693.6219594
FDE44	OUT019	-347.3564085
FDT23	OUT035	1162.067296
NCG06	OUT017	4021.023111
NCU41	OUT010	2991.092799
FDH46	OUT017	1633.487811
FDV31	OUT013	2826.940001
NCT41	OUT027	2931.130394
FDE22	OUT027	2907.893975
FDC26	OUT045	1342.973666
DRF51	OUT017	-32.32053751
NCY53	OUT019	1518.51093
FDY21	OUT017	2442.391729
FDL27	OUT013	1488.570831
FDZ34	OUT049	2747.990074
NCF43	OUT010	2272.40232
FDC21	OUT035	1734.06149
FDL26	OUT013	2620.630802
FDT25	OUT010	1912.029467
NCR30	OUT046	1219.930371
DRL23	OUT019	1732.554044
NCR05	OUT049	2890.383886
NCE19	OUT018	717.2762795
FDY07	OUT035	847.5488332
FDB10	OUT017	3794.779205
FDP57	OUT013	1917.928117
FDU48	OUT019	1824.851603
FDH48	OUT035	1222.491906
FDO33	OUT035	1566.814364
NCU29	OUT045	2380.318496
FDW35	OUT046	674.5230869
FDH05	OUT010	3420.621738
FDP26	OUT049	1678.700502
DRG27	OUT035	357.3183361
FDQ33	OUT046	2034.509468
FDH20	OUT010	1811.399519
FDV14	OUT046	1259.259448
DRD01	OUT046	735.008569
NCI17	OUT049	1552.894456
FDF39	OUT010	4421.849634
FDX37	OUT046	1351.791294
NCX17	OUT035	3307.138215
FDN03	OUT013	4438.918227
NCS41	OUT010	2859.126551
FDH34	OUT045	2920.203286
NCX53	OUT018	2413.4499
FDY31	OUT046	2192.583632
FDD20	OUT017	1999.428536
FDE51	OUT045	557.7035711
FDV27	OUT046	1331.585168
FDF16	OUT035	2104.92794
FDZ02	OUT049	1463.892664
NCK05	OUT045	813.5712502
FDM12	OUT027	3276.387157
NCA05	OUT018	2485.589491
FDX33	OUT045	2237.905868
FDM25	OUT049	2866.757481
FDE41	OUT018	1414.186159
FDW14	OUT045	1476.54256
NCD30	OUT046	1430.541168
FDB23	OUT010	3936.506178
FDF45	OUT046	1018.857759
FDW20	OUT017	1948.920284
FDF47	OUT045	3209.256772
NCR05	OUT019	2904.880282
DRB01	OUT046	2642.039241
FDE36	OUT013	2986.918005
FDU56	OUT049	2711.371555
FDB23	OUT049	3583.916926
FDN48	OUT049	1181.329036
FDS43	OUT013	3269.764792
NCN05	OUT013	3324.21813
NCL53	OUT049	2638.632754
FDL56	OUT046	873.3422053
FDH17	OUT018	1767.867118
FDP37	OUT046	1416.051373
FDG09	OUT019	2855.593851
FDA55	OUT045	3474.370304
FDX31	OUT049	3691.01929
FDJ41	OUT045	4159.802807
DRC24	OUT045	2488.327546
FDQ21	OUT035	1966.777848
NCT54	OUT045	1131.434832
FDH08	OUT049	3558.451984
FDY38	OUT018	3465.354637
DRM11	OUT010	3988.538638
FDG32	OUT049	2718.555353
NCH18	OUT046	3695.994652
FDI20	OUT035	3267.268215
FDA33	OUT018	2426.764751
FDN45	OUT013	3469.598487
FDT45	OUT010	847.7591952
FDR32	OUT035	3437.702109
FDA48	OUT017	3061.975789
FDN23	OUT017	2138.727926
NCR18	OUT035	737.2942874
FDD45	OUT046	1036.692949
FDI22	OUT018	3076.262943
FDT09	OUT013	2658.965563
DRC24	OUT027	2830.472871
FDT39	OUT046	2433.741665
FDX28	OUT045	1181.112223
FDA50	OUT018	1368.131583
FDT33	OUT027	3091.846464
FDQ60	OUT049	1533.602898
NCM19	OUT018	1810.534124
FDF40	OUT046	3898.313953
NCI30	OUT035	3702.677901
FDK34	OUT049	3580.409585
FDA38	OUT027	4155.29342
FDT02	OUT045	652.2938175
FDC11	OUT017	859.6996394
FDD08	OUT046	544.1891747
NCS29	OUT046	3864.342996
DRI03	OUT010	2990.24691
FDK48	OUT035	1145.125993
FDM52	OUT049	2254.240089
FDP49	OUT035	832.0757711
DRA24	OUT046	2520.753949
NCJ43	OUT049	2622.896941
FDE11	OUT045	2521.851348
FDP01	OUT049	2235.399066
FDQ59	OUT018	1428.10198
FDA43	OUT019	2738.141838
FDL14	OUT017	2473.13505
FDV50	OUT010	2324.368222
FDT01	OUT027	3099.889455
NCC42	OUT035	2138.468547
FDO28	OUT046	1615.537804
FDD32	OUT019	1223.628171
FDV45	OUT035	2848.275351
NCW17	OUT019	2023.710982
NCJ17	OUT027	1221.73514
NCF18	OUT049	2613.99642
FDP01	OUT045	2354.239759
FDH24	OUT045	2515.510683
FDI38	OUT027	3802.795341
FDX03	OUT035	663.3319676
FDY28	OUT046	2817.667571
FDN34	OUT018	2803.521032
FDJ02	OUT045	2452.422354
FDW40	OUT019	1673.010786
FDX03	OUT017	608.1323576
FDE17	OUT027	2750.541041
FDT58	OUT046	2307.789177
FDI38	OUT013	3766.108553
FDW22	OUT035	3584.590167
FDS15	OUT027	1981.998169
NCX06	OUT013	3272.736701
DRK47	OUT035	3467.952556
FDC23	OUT027	3233.065042
FDM56	OUT010	1552.45678
FDP21	OUT046	2999.996996
FDP58	OUT046	2890.294509
FDA27	OUT019	4008.0798
FDK41	OUT019	565.7094334
NCH42	OUT046	3507.143917
FDG29	OUT045	590.7393459
FDW15	OUT018	2446.983211
FDD28	OUT018	965.9449583
FDQ37	OUT049	2661.366896
FDC23	OUT035	2845.408785
FDV13	OUT035	1493.159643
FDK33	OUT046	3305.454447
FDO33	OUT013	1888.703968
FDN21	OUT017	2299.798448
NCW06	OUT027	3316.629975
FDI38	OUT035	3396.207154
FDC21	OUT027	2109.223784
NCS05	OUT046	2046.386128
NCN53	OUT049	504.3417347
FDV40	OUT010	1444.655296
FDG60	OUT017	3473.488556
NCY30	OUT027	3271.986025
FDM40	OUT045	1686.38403
NCO30	OUT046	2907.879872
FDK10	OUT046	2804.023675
FDM36	OUT045	2693.259483
FDN10	OUT013	2150.560719
FDM46	OUT018	1044.026983
FDX50	OUT049	1443.819792
FDP33	OUT045	3740.66755
FDO12	OUT045	3206.980106
FDC28	OUT013	2006.862386
FDO31	OUT045	1400.695155
FDX45	OUT035	2107.55621
FDV21	OUT049	1262.893088
FDH04	OUT049	1501.586119
NCG54	OUT013	2809.633717
FDO13	OUT046	2343.92849
FDA09	OUT027	2771.780155
FDC38	OUT017	1665.788432
NCO42	OUT046	2186.037147
FDL45	OUT049	1803.911353
NCK31	OUT013	1217.643554
FDM39	OUT017	2688.81083
FDC22	OUT010	2489.720443
FDF46	OUT046	1467.475833
FDQ37	OUT045	2767.710744
FDH41	OUT010	3128.795799
FDQ04	OUT046	339.0221309
NCQ02	OUT027	3484.149627
FDJ57	OUT027	3444.603061
NCE07	OUT049	2183.961948
FDE56	OUT013	836.2715364
FDI20	OUT049	3128.29853
FDK36	OUT018	1046.921961
FDP08	OUT027	3118.781222
FDF44	OUT017	1990.911748
NCU53	OUT017	2556.415385
FDF47	OUT035	3220.568565
FDS55	OUT010	2147.930292
FDZ52	OUT010	1379.846317
FDL04	OUT018	1414.746843
NCM26	OUT035	2421.130285
FDX43	OUT049	2672.070979
FDP52	OUT049	3349.363092
DRK49	OUT045	667.4664811
FDE38	OUT013	2909.052184
DRF13	OUT035	2290.871947
FDK41	OUT010	790.483037
FDJ04	OUT027	1871.41005
FDZ44	OUT018	1957.477239
FDS11	OUT013	3876.443441
FDA55	OUT049	3364.849457
NCW53	OUT046	2943.768052
FDB49	OUT027	2171.452809
FDD23	OUT017	2924.417586
NCV42	OUT045	1768.295164
NCZ29	OUT018	1945.997923
FDQ26	OUT013	1203.964659
FDV08	OUT017	641.7366301
FDC53	OUT049	1568.956953
FDV58	OUT010	2574.633255
NCP02	OUT019	769.6839669
DRI37	OUT045	594.6229132
FDQ12	OUT049	3463.632183
FDE33	OUT046	1109.605203
FDX27	OUT045	1228.531573
FDM22	OUT017	820.5016792
NCH30	OUT019	1464.212304
FDC04	OUT017	3685.988711
FDO38	OUT046	985.9559169
FDV52	OUT027	1916.055917
FDB32	OUT013	1874.048515
FDV43	OUT018	656.9307411
FDI24	OUT018	2707.868174
FDR40	OUT017	1446.49601
FDW02	OUT049	1911.28921
FDE44	OUT049	53.56971205
FDL38	OUT046	1470.364907
NCT54	OUT010	1896.265249
DRJ39	OUT010	3537.437278
FDW55	OUT049	3894.945338
DRF13	OUT019	2224.117715
NCW17	OUT049	1968.036299
FDP13	OUT035	293.1566014
FDS08	OUT018	2751.482535
NCP17	OUT035	1121.51262
NCO53	OUT035	2229.010444
FDH19	OUT045	2732.519166
FDJ04	OUT017	1438.807059
FDG10	OUT049	972.288825
FDA40	OUT010	1110.882907
FDI53	OUT045	2187.864077
FDU09	OUT010	872.3643061
FDK60	OUT045	1374.539563
FDR43	OUT017	-44.69868472
FDW22	OUT017	3499.060038
DRP47	OUT010	3294.332956
DRG48	OUT010	2570.715197
FDA14	OUT035	2145.151448
FDU49	OUT013	1819.011172
FDK28	OUT045	3906.850205
FDT19	OUT046	2227.36019
NCQ42	OUT045	1946.349516
FDD03	OUT045	3481.184996
NCM53	OUT013	1967.672551
NCX53	OUT045	2294.081498
FDV14	OUT027	1684.728851
NCZ54	OUT017	2271.251398
FDB39	OUT013	1215.976545
DRC24	OUT046	2338.978166
FDY36	OUT013	1631.569008
FDN01	OUT035	2913.665357
DRH25	OUT046	814.2993819
FDV08	OUT046	759.379319
NCP53	OUT049	3615.310827
FDU52	OUT010	2840.177681
NCI42	OUT045	3345.709963
FDZ14	OUT035	1912.18127
FDF11	OUT046	3816.683738
FDQ13	OUT018	1564.232749
FDO32	OUT010	259.274814
DRJ37	OUT018	2395.747536
FDY43	OUT046	2253.89732
NCT41	OUT017	2260.061757
NCV17	OUT045	2232.677175
FDM04	OUT027	1244.219964
DRB48	OUT018	832.36397
FDM24	OUT013	2641.845307
FDT37	OUT049	3842.668432
NCO05	OUT010	1582.400153
FDL13	OUT046	3539.815601
FDL15	OUT017	2291.7319
FDB11	OUT018	3478.570482
FDL14	OUT019	2465.529235
FDY10	OUT019	1611.003224
FDJ40	OUT049	1629.80176
NCW18	OUT046	3496.951041
NCY06	OUT013	2257.435745
DRE13	OUT018	1499.155367
FDA26	OUT045	3326.456983
NCE19	OUT010	551.7630446
FDE33	OUT035	1258.700289
DRL59	OUT027	1273.843032
FDY07	OUT046	777.8232966
FDF57	OUT018	2750.793487
FDM58	OUT035	1598.107864
FDP26	OUT027	2152.278745
FDY32	OUT046	2084.772234
FDD51	OUT010	1133.838806
FDU22	OUT018	1726.020658
FDZ49	OUT018	3229.654402
NCI42	OUT017	3306.934474
FDT04	OUT027	673.5058416
NCU41	OUT045	2908.02829
FDS56	OUT045	4196.143622
NCN42	OUT017	2347.150787
FDK34	OUT046	3607.624261
FDB03	OUT017	3249.16933
DRJ25	OUT035	271.2239516
FDT25	OUT027	2246.115238
FDN20	OUT013	3011.942787
FDP09	OUT013	3676.991341
FDM20	OUT019	3693.021785
NCG55	OUT046	1670.39884
NCP14	OUT045	1335.908169
NCH06	OUT046	3559.95531
FDV52	OUT013	1884.657812
NCL07	OUT035	652.5033346
DRJ11	OUT027	3140.157374
DRO59	OUT013	1447.851235
FDW15	OUT010	2366.371462
NCQ30	OUT035	1925.252686
NCN54	OUT019	1210.025695
FDY01	OUT027	1694.293536
FDX39	OUT035	3331.528658
FDH53	OUT027	1821.593589
FDA57	OUT035	624.8019363
NCC07	OUT010	1871.252617
FDU28	OUT013	3102.82945
FDK36	OUT010	1109.499014
FDR36	OUT018	515.0975076
NCQ17	OUT035	2062.141193
FDS28	OUT019	514.9750107
FDE08	OUT045	2264.456666
FDU22	OUT046	1531.703885
FDG41	OUT045	1640.730241
FDO31	OUT010	1487.023271
FDM21	OUT019	3699.996684
FDU40	OUT017	2942.19402
FDV36	OUT018	2109.7267
FDT10	OUT027	1273.149014
FDX38	OUT045	798.0633054
NCU30	OUT027	2936.854523
NCV06	OUT049	3047.748781
FDT16	OUT035	4314.334679
NCP41	OUT027	2154.505215
FDZ56	OUT017	2632.474911
FDC22	OUT035	2641.717228
FDU10	OUT035	639.233221
FDS46	OUT045	1869.673343
FDO08	OUT049	2475.690172
NCV42	OUT018	1856.408329
FDP33	OUT035	3713.012568
FDJ12	OUT046	3195.601659
FDH04	OUT045	1606.53394
NCU54	OUT013	3382.932042
FDO36	OUT010	2627.86885
FDT37	OUT027	4364.323985
FDD14	OUT010	2047.300555
FDA16	OUT013	3809.740077
NCS42	OUT019	1113.097947
FDP10	OUT019	856.1591137
FDQ28	OUT049	2238.150655
FDK57	OUT010	2262.780717
FDK02	OUT013	1872.939243
FDW47	OUT018	1950.418327
NCC42	OUT018	2243.654516
FDQ37	OUT018	2887.97704
FDL40	OUT046	1487.064939
DRE13	OUT010	1583.48943
FDQ34	OUT027	1466.868352
NCB54	OUT046	1856.122474
FDS48	OUT049	2364.626734
FDO15	OUT045	1336.199375
NCT30	OUT013	889.7047444
FDU49	OUT027	1815.589191
FDE21	OUT046	1757.993257
FDS49	OUT019	820.9141281
FDT38	OUT027	1620.372104
FDZ01	OUT045	1814.466423
FDC41	OUT035	827.1462694
DRG13	OUT010	2649.999368
NCZ42	OUT018	3911.781477
NCM07	OUT045	1336.339588
NCV17	OUT018	2232.449329
DRK39	OUT035	1450.007114
FDS37	OUT018	1925.172997
FDV12	OUT019	1323.200872
NCG19	OUT018	3287.568429
FDS51	OUT013	1352.127956
NCO14	OUT046	617.2526507
FDC38	OUT046	1616.938863
FDN15	OUT046	2243.47636
NCH42	OUT013	3920.41869
FDQ22	OUT046	519.7099955
FDC05	OUT013	3205.508755
FDZ31	OUT013	3087.390897
DRJ23	OUT049	2813.309941
FDC52	OUT035	2592.421017
DRD12	OUT010	1239.475479
FDV55	OUT017	2144.395259
FDD32	OUT046	1228.943185
FDR01	OUT049	3031.241495
FDY08	OUT019	1161.321463
FDQ45	OUT045	3141.683865
DRN11	OUT027	2090.270616
NCS05	OUT018	2276.197438
FDY32	OUT035	2143.715184
NCD31	OUT045	2683.166213
NCE06	OUT049	2176.517311
NCP14	OUT046	1198.196789
NCF18	OUT019	2503.840021
FDF14	OUT018	2516.7183
FDB22	OUT017	2060.49049
NCH54	OUT049	2210.192268
FDU27	OUT035	255.1914141
FDS58	OUT027	3000.617748
NCU29	OUT035	2306.943127
FDJ57	OUT013	3405.903583
FDL56	OUT049	843.985305
FDH60	OUT035	2917.762085
FDN24	OUT018	615.5259801
FDD02	OUT017	1990.409596
FDP15	OUT017	3773.085388
FDB28	OUT027	3212.645419
DRC49	OUT045	2154.623004
NCG30	OUT018	1693.08356
FDJ14	OUT049	1145.246194
FDL52	OUT045	646.3263616
NCG19	OUT027	3545.894013
NCN41	OUT035	1849.627877
FDW22	OUT013	3945.202312
FDI02	OUT013	1839.208537
FDV51	OUT045	2601.964082
FDV48	OUT046	1167.324631
NCL17	OUT019	1885.59821
FDP46	OUT045	1567.259342
FDU10	OUT045	622.1975049
FDT37	OUT010	4126.065019
FDI27	OUT035	772.4870256
FDN51	OUT046	4111.323175
FDW07	OUT035	968.9338132
FDN45	OUT049	3001.837344
DRN37	OUT027	3122.661593
DRF48	OUT049	2760.802082
FDP38	OUT019	756.1669338
NCX18	OUT027	3552.931092
FDK45	OUT018	1913.438491
FDZ37	OUT049	1391.237446
FDS50	OUT018	3504.521716
NCR54	OUT018	2917.579849
NCS17	OUT035	1271.333793
FDV31	OUT046	2385.41417
DRE27	OUT017	1044.736221
FDN60	OUT013	2586.288693
FDK26	OUT013	3349.033912
FDX37	OUT018	1554.418704
FDW31	OUT046	3035.683175
FDX26	OUT018	2742.318834
DRL49	OUT019	1987.111645
FDU49	OUT017	1402.41148
FDY58	OUT046	3455.50595
FDN03	OUT045	4066.272516
NCV06	OUT010	3388.589131
FDH53	OUT045	1449.183578
FDG31	OUT018	1135.889254
NCC06	OUT045	2062.113047
FDS13	OUT049	3656.226821
FDP16	OUT035	3819.079485
FDA35	OUT013	2241.400261
DRP47	OUT018	3605.475104
FDY28	OUT010	3823.867413
FDY20	OUT035	1298.192199
NCH30	OUT017	1560.125253
NCR29	OUT019	670.910289
NCP05	OUT013	2836.185746
NCF30	OUT019	1187.05086
FDA08	OUT035	2814.880003
FDN51	OUT027	4581.789095
FDH12	OUT046	1370.714003
FDY39	OUT017	2845.30952
NCO53	OUT045	2272.951723
FDB40	OUT046	2370.514493
FDH02	OUT049	1436.998196
FDY11	OUT027	1488.535803
FDQ09	OUT019	1529.383348
FDP16	OUT013	4184.383086
NCF55	OUT018	721.5519384
FDY09	OUT027	3180.465328
FDY39	OUT045	2900.215088
NCU53	OUT049	2423.930356
NCT41	OUT049	2163.587388
FDJ45	OUT046	300.1005412
FDR28	OUT013	3023.665659
FDN08	OUT013	2069.709176
FDJ07	OUT049	1836.494443
FDZ09	OUT027	2647.444833
FDQ14	OUT017	2205.885782
FDY12	OUT027	798.7851731
FDK57	OUT046	1604.718093
FDD20	OUT049	1960.954259
FDS36	OUT018	1886.667333
FDI40	OUT049	1175.836889
FDJ40	OUT045	1759.558865
FDE08	OUT013	2584.639871
DRK01	OUT013	1757.382674
FDC58	OUT049	540.960508
FDE50	OUT046	3000.231717
FDX48	OUT035	2440.083883
DRM35	OUT018	2741.836062
FDG41	OUT013	1965.916876
FDB52	OUT046	3908.721913
FDV19	OUT045	2568.668036
DRG48	OUT017	2325.851815
FDI26	OUT013	3186.194011
FDU11	OUT019	1385.477761
FDF59	OUT019	1654.364649
FDR07	OUT049	1202.342491
NCE06	OUT017	2258.362737
FDE10	OUT046	1830.395172
NCO55	OUT046	1369.284396
FDZ13	OUT013	1398.145659
FDT50	OUT017	1249.897854
FDH12	OUT010	1430.792295
FDD21	OUT045	1941.603248
NCM05	OUT013	4364.494562
FDK04	OUT013	1449.586818
FDN33	OUT017	1177.710669
NCM18	OUT010	774.1562953
DRC25	OUT049	1191.16294
FDT47	OUT017	1609.467685
FDD45	OUT027	1533.891418
NCD07	OUT018	1814.432413
NCY54	OUT010	1827.180484
FDL12	OUT049	534.8947723
FDL02	OUT017	1374.854488
FDC60	OUT035	1159.994064
FDR37	OUT017	2722.626751
FDY16	OUT017	3065.015228
FDU26	OUT045	1938.041776
FDN24	OUT013	850.6667327
FDH44	OUT013	2790.765115
FDE23	OUT010	802.7309514
FDW60	OUT017	2880.163007
FDQ55	OUT049	1875.037483
FDV32	OUT027	1123.690559
FDV03	OUT010	2393.485197
FDY14	OUT010	4033.959416
NCL55	OUT027	4205.193083
DRF25	OUT017	563.9019054
FDX03	OUT046	570.2244164
FDF40	OUT045	4001.019495
FDX24	OUT010	1721.938959
FDA25	OUT049	1421.580772
FDH21	OUT018	2609.560151
FDB47	OUT010	3160.775024
FDT34	OUT019	523.4733377
FDS39	OUT010	2434.829214
NCU05	OUT046	1037.41389
FDE02	OUT049	984.5415059
FDL25	OUT035	1100.636064
FDC50	OUT049	912.4979995
FDZ32	OUT049	1624.529455
FDV14	OUT045	1329.107281
FDR07	OUT045	1336.708365
FDB26	OUT049	802.7534731
NCR50	OUT045	2489.695307
FDP01	OUT018	2452.95894
FDH57	OUT045	2060.259141
FDM60	OUT027	1030.563786
FDA45	OUT017	2825.582796
FDU55	OUT017	3989.481614
FDH40	OUT035	1190.345983
FDG40	OUT019	417.0018319
FDT12	OUT049	3402.271234
DRL59	OUT045	910.4298457
FDT47	OUT018	1794.19184
FDI60	OUT017	1056.614443
DRF51	OUT027	412.1575147
NCK31	OUT049	719.7130724
FDB08	OUT045	2549.875563
FDM44	OUT035	1608.895437
FDD46	OUT018	2043.638894
FDR27	OUT019	1581.497535
FDV56	OUT010	2061.873837
FDM02	OUT049	1146.514268
FDU45	OUT018	1948.05437
FDZ10	OUT017	1873.947946
NCK31	OUT010	985.0196071
FDR27	OUT035	1905.744533
FDF33	OUT013	2117.624595
FDJ36	OUT046	1206.986959
FDP33	OUT049	3612.547153
FDG17	OUT046	3812.209879
FDG47	OUT027	4339.728283
NCW29	OUT046	1938.40973
DRH59	OUT017	998.7768148
FDR32	OUT017	3408.320684
FDP48	OUT035	2883.298248
FDG17	OUT035	3899.074894
DRJ59	OUT017	667.5286912
FDY48	OUT027	2045.490068
FDB02	OUT046	2750.151313
FDN10	OUT019	1687.659233
NCD55	OUT035	704.2756733
FDX34	OUT013	2115.078953
FDZ38	OUT045	2795.652137
DRF37	OUT049	3752.000581
DRL47	OUT019	1846.632342
FDL27	OUT035	1167.76457
NCP53	OUT035	3693.574405
FDT03	OUT019	2988.596909
FDJ28	OUT035	3049.17762
FDF40	OUT018	4098.544311
FDA32	OUT035	3396.351702
NCP02	OUT017	850.2436611
FDZ31	OUT045	2777.305492
NCQ29	OUT013	4148.002988
FDP57	OUT010	1642.308353
FDL32	OUT027	1851.441119
DRB01	OUT035	3151.468074
FDJ40	OUT046	1636.869731
FDO24	OUT018	1986.403999
FDO11	OUT018	4082.005547
FDA56	OUT035	1997.985485
FDF02	OUT045	1361.74698
FDA10	OUT013	1797.399904
NCI55	OUT017	1955.594302
FDZ40	OUT010	941.0620202
FDV08	OUT049	580.552049
FDN48	OUT013	1637.653153
FDU57	OUT017	2160.575084
DRF49	OUT013	2001.081541
FDS02	OUT035	2643.197238
FDS43	OUT046	2795.812386
FDT16	OUT013	4421.006506
FDX19	OUT027	3760.584707
FDK15	OUT046	1182.441162
DRA12	OUT049	2063.600119
FDY35	OUT017	828.5203542
NCU42	OUT013	3074.762005
FDD26	OUT013	3165.320887
FDR11	OUT018	2237.463354
NCP53	OUT045	3755.990401
FDP34	OUT045	2026.586753
NCV41	OUT019	1778.977873
FDN20	OUT018	2745.985016
FDZ16	OUT018	3349.0095
FDZ28	OUT049	1861.791176
NCL55	OUT013	4184.601803
NCJ17	OUT046	740.9945894
FDT37	OUT046	4044.190954
FDV51	OUT049	2507.947875
FDZ28	OUT035	2005.524783
FDN27	OUT013	2164.899017
FDS14	OUT019	2285.687697
FDZ58	OUT045	1851.910888
FDD46	OUT046	1885.942934
FDJ03	OUT035	678.1694318
FDU03	OUT010	2605.929166
FDA33	OUT027	2704.410528
NCW53	OUT035	2990.186483
NCC55	OUT017	427.4280676
FDP52	OUT019	3318.604711
FDE39	OUT049	1771.594567
FDB44	OUT035	3370.398091
FDG59	OUT013	1096.283678
FDI05	OUT013	1209.823626
FDF59	OUT045	1868.928878
FDM39	OUT019	2600.889317
FDB14	OUT013	1557.065486
NCS05	OUT019	2132.901739
DRJ35	OUT045	948.5773067
FDO31	OUT019	1296.518591
FDA31	OUT046	2302.41123
FDX40	OUT049	214.0190118
FDW56	OUT045	2868.494655
FDH09	OUT018	829.2736749
FDA52	OUT019	2051.350567
FDF20	OUT019	3027.644934
FDE40	OUT046	665.0100551
NCU17	OUT046	1237.317182
NCP14	OUT035	1344.230538
FDN25	OUT027	1228.710231
FDU39	OUT049	800.2214931
NCM05	OUT017	3996.851735
FDU07	OUT017	2196.006267
FDF28	OUT049	1916.606571
FDR57	OUT049	2502.589752
FDJ33	OUT013	2138.208814
DRH23	OUT035	285.1524998
FDQ52	OUT046	3419.183764
DRK13	OUT035	2733.55192
FDP09	OUT046	3204.618249
FDR08	OUT027	2243.398157
FDV50	OUT045	1552.603237
FDT13	OUT049	2913.905004
FDJ27	OUT027	1662.86399
FDH21	OUT046	2378.373913
FDW14	OUT027	1820.032089
FDL52	OUT049	547.6714877
FDW28	OUT017	2790.000239
FDL40	OUT049	1498.917985
FDE24	OUT046	1868.255219
FDX35	OUT049	3335.337972
FDP46	OUT017	1171.423115
FDX56	OUT045	3140.100741
FDQ45	OUT049	2964.532584
FDK50	OUT027	2923.948365
FDY26	OUT045	3398.221329
FDQ09	OUT017	1660.433971
FDN39	OUT049	2737.969664
FDP13	OUT017	262.5485371
FDR51	OUT013	2934.935667
FDZ49	OUT010	2918.338615
FDL28	OUT018	3661.101508
FDZ10	OUT035	1911.616861
FDK38	OUT013	2602.032582
DRL49	OUT027	2523.031741
FDR15	OUT013	2842.229106
FDQ24	OUT035	3751.69673
FDD56	OUT013	2891.318539
NCR42	OUT046	581.1822238
FDH52	OUT045	1059.453077
FDH57	OUT019	1960.921377
FDR15	OUT010	2674.9542
FDJ34	OUT035	1781.825948
FDW37	OUT035	1049.356654
FDQ23	OUT018	1753.788419
FDP34	OUT013	2386.744229
FDE04	OUT027	3355.790769
FDC48	OUT045	1375.335751
FDA47	OUT019	1919.196243
FDI35	OUT018	2890.791027
NCV05	OUT013	2821.515872
FDR28	OUT045	2663.330015
FDH31	OUT017	1735.150863
FDP59	OUT019	1470.549876
FDS19	OUT018	1259.633198
FDM60	OUT045	691.663548
FDJ44	OUT018	2584.116085
DRH51	OUT017	1042.708714
DRC25	OUT017	1266.049109
DRE25	OUT013	1648.350798
NCX05	OUT049	1408.647296
FDR11	OUT017	2051.931147
DRP47	OUT045	3466.99743
DRC49	OUT019	1939.610071
FDQ47	OUT027	462.1176595
FDL20	OUT013	1688.153108
FDM34	OUT035	2185.233565
NCN55	OUT013	3982.484173
FDD41	OUT035	1494.285826
FDE52	OUT049	1399.809819
NCT18	OUT019	2538.796829
FDJ32	OUT018	953.6265245
FDE16	OUT046	3230.210163
FDZ09	OUT045	2255.145705
